publicationMonth,publicationDay,text,publicationYear,sentiment,publicationDate
3,3,head bappenas indonesia need undertake freeport mine technology childschooleducation ahokatauanies,2017,0,3/03/2017
3,3,papuan people prosperous without freeport republikfreeport twitternumber womenridesafe,2017,0.4767,3/03/2017
3,3,head bappenas indonesia need undertake freeport mine technology childschooleducation ahokatauanies,2017,0,3/03/2017
3,3,papuan people prosperous without freeport republikfreeport twitternumber womenridesafe,2017,0.4767,3/03/2017
3,3,head bappenas indonesia need undertake freeport mine technology childschooleducation ahokatauanies,2017,0,3/03/2017
3,3,papuan people prosperous without freeport republikfreeport twitternumber womenridesafe,2017,0.4767,3/03/2017
3,3,papuan people prosperous without freeport republikfreeport twitternumber womenridesafe,2017,0.4767,3/03/2017
3,3,head bappenas indonesia need undertake freeport mine technology childschooleducation ahokatauanies,2017,0,3/03/2017
3,3,freeport government want win win solution penakjamanahok jumatberkah tanwirambon,2017,0.8807,3/03/2017
3,3,make freeport options follow lift indonesia usirfreeport natural sovereignty ulinyusron,2017,0.3612,3/03/2017
3,3,head bappenas indonesia need undertake freeport mine technology childschooleducation ahokatauanies,2017,0,3/03/2017
3,3,papuan people prosperous without freeport republikfreeport twitternumber womenridesafe,2017,0.4767,3/03/2017
3,3,papuan people prosperous without freeport republikfreeport twitternumber womenridesafe,2017,0.4767,3/03/2017
3,3,freeport government want win win solution penakjamanahok jumatberkah tanwirambon,2017,0.8807,3/03/2017
3,3,head bappenas indonesia need undertake freeport mine technology childschooleducation ahokatauanies,2017,0,3/03/2017
3,3,papuan people prosperous without freeport republikfreeport twitternumber womenridesafe,2017,0.4767,3/03/2017
3,3,head bappenas indonesia need undertake freeport mine technology childschooleducation ahokatauanies,2017,0,3/03/2017
3,3,head bappenas indonesia need undertake freeport mine technology childschooleducation ahokatauanies,2017,0,3/03/2017
3,3,freeport government want win win solution penakjamanahok jumatberkah tanwirambon,2017,0.8807,3/03/2017
3,3,head bappenas indonesia need undertake freeport mine technology childschooleducation ahokatauanies,2017,0,3/03/2017
3,3,head bappenas indonesia need undertake freeport mine technology childschooleducation ahokatauanies,2017,0,3/03/2017
3,3,freeport government want win win solution penakjamanahok jumatberkah tanwirambon,2017,0.8807,3/03/2017
3,3,head bappenas indonesia need undertake freeport mine technology childschooleducation ahokatauanies,2017,0,3/03/2017
3,3,freeport government want win win solution penakjamanahok jumatberkah tanwirambon,2017,0.8807,3/03/2017
3,3,freeport government want win win solution penakjamanahok jumatberkah tanwirambon,2017,0.8807,3/03/2017
3,3,papuan people prosperous without freeport republikfreeport twitternumber womenridesafe,2017,0.4767,3/03/2017
3,3,papuan people prosperous without freeport republikfreeport twitternumber womenridesafe,2017,0.4767,3/03/2017
3,3,head bappenas indonesia need undertake freeport mine technology childschooleducation ahokatauanies,2017,0,3/03/2017
3,3,freeport government want win win solution penakjamanahok jumatberkah tanwirambon,2017,0.8807,3/03/2017
3,3,freeport government want win win solution penakjamanahok jumatberkah tanwirambon,2017,0.8807,3/03/2017
3,3,freeport government want win win solution penakjamanahok jumatberkah tanwirambon,2017,0.8807,3/03/2017
2,17,vice president ask bigger freeport tax portion jakarta vice president,2017,0,17/02/2017
2,17,vice president want freeport follow rule jakarta vice president republic indo,2017,0.0772,17/02/2017
2,17,jakarta vice president republic indonesia jusuf kalla want pt freeport indonesia,2017,0.0772,17/02/2017
2,17,jakarta vice president republic indonesia jusuf kalla want pt freeport indonesia,2017,0.0772,17/02/2017
2,17,freeport export permit wmt jakarta ministry energy,2017,0.2732,17/02/2017
2,17,jakarta vice president republic indonesia jusuf kalla want pt freeport indonesia,2017,0.0772,17/02/2017
2,17,vice president ask bigger freeport tax portion jakarta vice president,2017,0,17/02/2017
2,17,freeport export permit wmt jakarta ministry energy,2017,0.2732,17/02/2017
2,17,vice president ask bigger freeport tax portion jakarta vice president,2017,0,17/02/2017
2,17,status iupk tax liability must follow freeport jakarta pt freeport indonesia official,2017,-0.2023,17/02/2017
2,17,jakarta vice president republic indonesia jusuf kalla want pt freeport indonesia,2017,0.0772,17/02/2017
2,17,vice president want freeport follow rule jakarta vice president republic indo,2017,0.0772,17/02/2017
2,17,vice president want freeport follow rule jakarta,2017,0.0772,17/02/2017
2,17,freeport export permit wmt jakarta berita jatim,2017,0,17/02/2017
2,17,bpnasional jk ask freeport obey iupk inapos jakarta vice president jusuf kalla jk ask pt,2017,0.4215,17/02/2017
2,17,vice president want freeport follow rule jakarta vice president republic indonesia jusuf kall,2017,0.0772,17/02/2017
2,17,release religious principles papua freeport intervene employees employees savefpibubarkangmbi,2017,0,17/02/2017
2,17,bpnasional freeport pocket export permit ferbuari inapos jakarta clarity export license,2017,0.4019,17/02/2017
2,17,freeport export permit wmt jakarta ministry energy mineral resources,2017,0.2732,17/02/2017
2,17,scream friends country ni pt freeport indonesia freeport macmoran papua,2017,0.1027,17/02/2017
2,17,freeport export permit wmt jakarta ministry energy,2017,0.2732,17/02/2017
2,17,vice president want freeport follow rule jakarta vice president republic indonesia jusuf kall,2017,0.0772,17/02/2017
2,17,government give permit export freeport amman concentrate jakarta government today provide,2017,0,17/02/2017
2,17,freeport export permit wmt jakarta ministry energy,2017,0.2732,17/02/2017
2,17,government fade freeports problem jakarta coordinate minister bi,2017,0.3089,17/02/2017
2,17,freeport export permit wmt jakarta,2017,0,17/02/2017
2,17,vice president seek greater freeport tax port jakarta vice president,2017,0.3612,17/02/2017
2,17,government fade freeports problem jakarta coordinate minister department,2017,0.3089,17/02/2017
2,17,jakarta vice president republic indonesia jusuf kalla want pt freeport general,2017,0.0772,17/02/2017
2,17,freeport export permit wmt jakarta ministry energy,2017,0.2732,17/02/2017
2,17,vice president ask bigger freeport tax portion jakarta vice president,2017,0,17/02/2017
2,17,vice president ask bigger freeport tax portion jakarta vice president,2017,0,17/02/2017
2,17,government affirm freeport must follow rule jakarta,2017,0,17/02/2017
2,17,government affirm freeport must follow rule jakarta pt freeport har,2017,0,17/02/2017
2,17,jakarta pt freeport must follow governments rule relate business license,2017,0,17/02/2017
2,17,government affirm freeport must follow rule jakarta pt freeport must follow atu,2017,0,17/02/2017
2,17,jakarta pt freeport must follow rule government relate business license,2017,0,17/02/2017
2,17,vice president ask bigger freeport tax portion jakarta vice president,2017,0,17/02/2017
3,24,make freeport options follow lift indonesia usirfreeport natural sovereignty kurawa,2017,0.3612,24/03/2017
3,24,make freeport options follow lift indonesia usirfreeport natural sovereignty ulinyusron,2017,0.3612,24/03/2017
3,24,make freeport options follow lift indonesia usirfreeport natural sovereignty pakjk,2017,0.3612,24/03/2017
3,24,luhut call freeport want fix tax percent jakarta coordinate minister,2017,0.0772,24/03/2017
3,24,luhut five percent freeport share papuan community jakarta minister,2017,0.296,24/03/2017
3,24,gmni expel freeport earth indonesia freeport free indonesia time sovereign headline,2017,0.1027,24/03/2017
3,24,gmni expel freeport earth indonesia freeport indonesia time us sovereign shout wrong,2017,-0.7184,24/03/2017
3,24,rmol jakarta gara gara freeport government jokowi discount act,2017,0,24/03/2017
3,24,keep support still struggle,2017,0.1027,24/03/2017
3,24,make freeport options follow lift indonesia usirfreeport natural sovereignty pakjk,2017,0.3612,24/03/2017
3,24,jakarta freeport employees papuans members solidarita movement,2017,0,24/03/2017
3,24,jakarta freeport employees papuans members solidarita movement,2017,0,24/03/2017
3,24,jakarta freeport employees papuans members movement makro,2017,0,24/03/2017
3,24,freeport forward negotiations analogy ownership freeport stick jakartaraya,2017,0,24/03/2017
3,24,luhut five percent freeport share papuan community freeportindonesia jakarta,2017,0.296,24/03/2017
3,24,freeport analogous contract house regard analogy share freeport indonesia still lead coffeemorning,2017,0.296,24/03/2017
3,24,freeport share quota provide papua jakarta minister koordina,2017,0.296,24/03/2017
3,24,bank mandiri stop new loan freeport employees jakarta pt bank mandiri,2017,-0.296,24/03/2017
3,24,luhut five percent freeport share papuan community freeportindonesia jakarta,2017,0.296,24/03/2017
3,24,indonesia want renew freeport contract laugh loh ngece blg pack jkw sluggish jg call country subject sm mamarika,2017,0.296,24/03/2017
3,24,luhut call freeport want fix tax percent jakarta minister,2017,0.0772,24/03/2017
3,24,freeport share quota provide papua jakarta,2017,0.296,24/03/2017
3,24,pas udh jd dealny islam hard diimingin jakarta syariat bowo sandalwood cs ky era dl nikmatin freeport result real,2017,-0.1027,24/03/2017
3,24,bank mandiri stop new loan freeport employees jakarta,2017,-0.296,24/03/2017
3,24,freeport workers need government attention jakarta freeport employees,2017,0,24/03/2017
3,24,president agree give freeport share papua dividend form jakarta president joko wido,2017,0.5719,24/03/2017
3,24,papua percent share freeport jakarta minister koo,2017,0.296,24/03/2017
3,24,emang lbp tu minister lrt freeport sowan kyai jg strangest country regime country,2017,0,24/03/2017
3,24,freeport workers need government attention jakarta freeport employees community,2017,0,24/03/2017
3,24,pas udh jd dealny islam hard diimingin jakarta syariat bowo sandalwood cs ky era dl nikmatin freeport result real,2017,-0.1027,24/03/2017
3,24,make freeport options follow lift indonesia usirfreeport natural sovereignty kurawa,2017,0.3612,24/03/2017
3,24,freeport share quota provide papua jakarta,2017,0.296,24/03/2017
1,15,price pepper skyrocket tp see pepper plant rare hopefully politics distraction ahok freeport tka,2017,-0.5938,15/01/2017
1,15,price pepper skyrocket tp see pepper plant rare hopefully politics distraction ahok freeport tka,2017,-0.5938,15/01/2017
3,19,make freeport options follow lift indonesia usirfreeport natural sovereignty kurawa,2017,0.3612,19/03/2017
3,19,students galang koin buy freeport build posko nationalization jakarta dozens students institute social science political science,2017,0,19/03/2017
3,19,freeport hrs expel indonesia hrs bs nambang people aja bs nambang kok consider illegal miners freeport robbers revere,2017,-0.7579,19/03/2017
3,19,unity like muslim non muslim example ahok djarot usirfreeport tanyakenapa,2017,0.3612,19/03/2017
3,19,students galang koin buy freeport build posko nationalization jakarta dozens students institute social science political science,2017,0,19/03/2017
3,19,make freeport options follow lift indonesia usirfreeport natural sovereignty ulinyusron,2017,0.3612,19/03/2017
3,19,pak ahok ak djarot exemplary jakarta net usirfreeport tanyakenapa,2017,0,19/03/2017
3,19,elections dki jakarta kok one say similar war badar huh freeport,2017,-0.7269,19/03/2017
3,19,friendly muslim non muslim dmi dki indonesia djarot ahok mantaf usirfreeport tanyakenapa,2017,0.4939,19/03/2017
3,19,unity like muslim non muslim example ahok djarot usirfreeport tanyakenapa,2017,0.3612,19/03/2017
3,19,make freeport options follow lift indonesia usirfreeport natural sovereignty pakjk,2017,0.3612,19/03/2017
3,19,friendly muslim non muslim dmi dki indonesia djarot ahok mantaf usirfreeport tanyakenapa,2017,0.4939,19/03/2017
3,19,pak ahok ak djarot exemplary jakarta net usirfreeport tanyakenapa,2017,0,19/03/2017
3,19,make freeport options follow lift indonesia usirfreeport natural sovereignty pakjk,2017,0.3612,19/03/2017
4,26,negotiation export duty rate concentrate still continue,2017,0,26/04/2017
4,26,new post king salman bom bandung sink freeport publish duta damai indonesia,2017,0,26/04/2017
4,26,new post king salman bom bandung sink freeport publish duta damai indonesia,2017,0,26/04/2017
4,26,aryprasetyo dk sahara ni jk kekx emang ad main deh pke dkung radikalis invite zn disrupt program dont accept g stock freeport mw take nkri mw coup jg,2017,0.0813,26/04/2017
4,26,new post king salman bom bandung sink freeport publish duta damai indonesia,2017,0,26/04/2017
4,26,aryprasetyo dk sahara ni jk kekx emang ad main deh pke dkung radikalis invite zn disrupt program dont accept g stock freeport mw take nkri mw coup jg,2017,0.0813,26/04/2017
4,26,early church early hok early freeport nggruduk lecture dimesjid lg flood job ye,2017,0,26/04/2017
4,26,wamen esdm freeport allowable export gt,2017,0.2732,26/04/2017
4,26,new post king salman bom bandung yang sink freeport publish duta damai indonesia,2017,0,26/04/2017
4,26,jakarta pt freeport indonesia provide vocational train center blk train ket,2017,0,26/04/2017
4,26,question kk freeport indonesia ask former mentambem prof dr ir ginanjar kartasasmita cc dprri,2017,0,26/04/2017
4,26,new post king salman bom bandung sink freeport publish duta damai indonesia,2017,0,26/04/2017
4,26,wamen esdm freeport allowable export gt,2017,0.2732,26/04/2017
4,26,find profit freeport autonomous organization nahdlatul ulama ansor youth movement remind,2017,-0.3412,26/04/2017
4,26,public discussion theme freeport divestment hold today hotel oria jakarta,2017,0,26/04/2017
4,26,find profit freeport autonomous organization nahdlatul ulama ansor youth movement remind,2017,-0.3412,26/04/2017
4,26,concentrate freeport indonesia need refine ntb jakarta member commission vii dpr nasdem faction kurtub,2017,0,26/04/2017
4,26,government assess accommodate freeports desire jakarta government look mbalelo regulation,2017,0.4019,26/04/2017
4,26,new post king salman bom bandung sink freeport publish duta damai indonesia,2017,0,26/04/2017
4,26,make freeport options follow lift indonesia usirfreeport natural sovereignty kurawa,2017,0.3612,26/04/2017
4,26,wamen esdm freeport allowable export gt,2017,0.2732,26/04/2017
4,26,make freeport options follow lift indonesia usirfreeport natural sovereignty pakjk,2017,0.3612,26/04/2017
4,26,go jakarta great freeport boss open voice,2017,0.6249,26/04/2017
4,26,new post king salman bomb bandung freeport publish duta damai indonesia,2017,-0.4939,26/04/2017
4,26,days matanglawinmaywardchallenge excite na kayo mayward mayward subic bay freeport,2017,0.4767,26/04/2017
4,26,jakarta pt freeport indonesia ptfi say soon export mineral concentrate,2017,0,26/04/2017
4,26,find profit freeport autonomous organization nahdlatul ulama ansor youth movement remind,2017,-0.3412,26/04/2017
4,26,government approve freeport request freight forwarder jakarta pt freeport indonesia ptfi state,2017,0,26/04/2017
4,26,jakarta pt freeport indonesia provide vocational train center blk makro,2017,0,26/04/2017
4,26,freeport soon export concentrate jakarta,2017,0,26/04/2017
4,26,freeport immediately export concentrate jakarta pt freeport indonesia ptfi,2017,0,26/04/2017
4,26,question kk freeport indonesia ask former mentambem prof dr ir ginanjar kartasasmita cc dprri,2017,0,26/04/2017
4,26,heres freeport absorb local power jakarta pt freeport indonesia provide,2017,0,26/04/2017
4,26,jakarta pt freeport indonesia ptfi say soon export mineral concentrate,2017,0,26/04/2017
4,26,question kk freeport indonesia ask former mentambem prof dr ir ginanjar kartasasmita cc dprri,2017,0,26/04/2017
4,26,find profit freeport autonomous organization nahdlatul ulama ansor youth movement remind,2017,-0.3412,26/04/2017
4,26,new post king salman bom bandung sink freeport publish duta damai indonesia,2017,0,26/04/2017
4,26,make freeport options follow lift indonesia usirfreeport natural sovereignty ulinyusron,2017,0.3612,26/04/2017
4,26,jakarta pt freeport indonesia provide vocational train center blk train ket,2017,0,26/04/2017
4,26,pak ginanjar joni kartasasmita dpr ask content kk freeport,2017,0,26/04/2017
4,26,new post king salman bom bandung yang drown freeport publish duta damai indonesia,2017,-0.5719,26/04/2017
4,26,new post king salman bom bandung sink freeport publish duta damai indonesia,2017,0,26/04/2017
4,10,government indonesia defend papuan people freeport indonesia fellow colonists papua,2017,0,10/04/2017
4,10,papuan student demand semarang salatiga relate freeport government indonesia,2017,-0.128,10/04/2017
4,10,make freeport options follow lift indonesia usirfreeport natural sovereignty kurawa,2017,0.3612,10/04/2017
4,10,country energy watch indonesia freeport pecundangi indonesia originalanaly campaign original ad hero,2017,0.7906,10/04/2017
4,10,make freeport options follow lift indonesia usirfreeport natural sovereignty ulinyusron,2017,0.3612,10/04/2017
4,10,government indonesia defend papuan people freeport indonesia fellow colonists papua,2017,0,10/04/2017
4,10,semarang activists return longmarch reject freeport,2017,-0.4019,10/04/2017
4,10,make freeport options follow lift indonesia usirfreeport natural sovereignty ulinyusron,2017,0.3612,10/04/2017
4,10,make freeport options follow lift indonesia usirfreeport natural sovereignty pakjk,2017,0.3612,10/04/2017
4,10,semarang activists return longmarch reject freeport,2017,-0.4019,10/04/2017
4,10,revise special candy freeport jakarta ministry energy mineral resources esdm find,2017,0.2732,10/04/2017
4,10,country energy watch indonesia freeport pecundangi indonesia argentinagp originalanaly campaign unbk,2017,0.2732,10/04/2017
4,10,government indonesia defend papuan people freeport indonesia fellow colonists papua,2017,0,10/04/2017
4,10,government indonesia defend papuan people freeport indonesia fellow colonists papua,2017,0,10/04/2017
4,10,government indonesia defend papuan people freeport indonesia fellow colonists papua,2017,0,10/04/2017
4,10,freeport tutu action give right self determination west papua nation bandung pict ancotex tekege mokat,2017,0.4019,10/04/2017
4,10,government indonesia defend papuan people freeport indonesia fellow colonists papua,2017,0,10/04/2017
4,10,government indonesia defend papuan people freeport indonesia fellow colonists papua,2017,0,10/04/2017
4,10,government indonesia defend papuan people freeport indonesia fellow colonists papua,2017,0,10/04/2017
4,10,government indonesia defend papuan people freeport indonesia fellow colonists papua,2017,0,10/04/2017
4,10,government indonesia defend papuan people freeport indonesia fellow colonists papua,2017,0,10/04/2017
4,10,government indonesia defend papuan people freeport indonesia fellow colonists papua,2017,0,10/04/2017
4,10,government indonesia defend papuan people freeport indonesia fellow colonists papua,2017,0,10/04/2017
4,10,government indonesia defend papuan people freeport indonesia fellow colonists papua,2017,0,10/04/2017
4,2,make freeport options follow lift indonesia usirfreeport natural sovereignty kurawa,2017,0.3612,2/04/2017
4,2,jokowi busy fight freeport level entire development archipelago tp jakarta group people want overthrow,2017,-0.3182,2/04/2017
4,2,jokowi busy fight freeport level entire development archipelago tp jakarta group people want overthrow,2017,-0.3182,2/04/2017
4,2,jokowi busy fight freeport level entire development archipelago tp jakarta group people want overthrow,2017,-0.3182,2/04/2017
4,2,jokowi busy fight freeport level entire development archipelago tp jakarta group people want overthrow,2017,-0.3182,2/04/2017
4,2,jokowi busy fight freeport level entire development archipelago tp jakarta group people want overthrow,2017,-0.3182,2/04/2017
4,2,jokowi busy fight freeport level entire development archipelago tp jakarta group people want overthrow,2017,-0.3182,2/04/2017
4,2,reason freeport agree give percent government jakarta ministry,2017,-0.2755,2/04/2017
4,2,papuan people ask freeports freeport financial authority jakarta,2017,0.0772,2/04/2017
4,2,jakarta bpjs new program papua freeport free treatment public clinics specialist clinics visit papuabicara,2017,0.5106,2/04/2017
4,2,jokowi busy fight freeport level entire development archipelago tp jakarta group people want overthrow,2017,-0.3182,2/04/2017
4,2,jokowi busy fight freeport level entire development archipelago tp jakarta group people want overthrow,2017,-0.3182,2/04/2017
4,2,papuan people ask freeports freeport financial authority jakarta,2017,0.0772,2/04/2017
4,2,jakarta bpjs new program papua freeport free treatment public clinics specialist clinics visit papuabicara,2017,0.5106,2/04/2017
4,2,make freeport options follow lift indonesia usirfreeport natural sovereignty kurawa,2017,0.3612,2/04/2017
4,2,salute pak yonan minister pak jokowi reclaim freeport share indonesia since sdh new order always defeat,2017,-0.2023,2/04/2017
4,2,jakarta bpjs new program papua freeport free treatment public clinics specialist clinics visit papuabicara,2017,0.5106,2/04/2017
4,2,salute pak yonan minister pak jokowi reclaim freeport share indonesia since sdh new order always defeat,2017,-0.2023,2/04/2017
4,2,papuan community ask freeports freeport audit government jakarta,2017,0,2/04/2017
4,2,jokowi busy fight freeport level entire development archipelago tp jakarta group people want overthrow,2017,-0.3182,2/04/2017
4,2,salute pak yonan minister pak jokowi reclaim freeport share indonesia since sdh new order always defeat,2017,-0.2023,2/04/2017
4,2,salute pak yonan minister pak jokowi reclaim freeport share indonesia since sdh new order always defeat,2017,-0.2023,2/04/2017
4,2,salute pak yonan minister pak jokowi reclaim freeport share indonesia since sdh new order always defeat,2017,-0.2023,2/04/2017
4,2,papuan people ask freeports wealth audit government jakarta,2017,0.4939,2/04/2017
4,2,jokowi busy fight freeport level entire development archipelago tp jakarta group people want overthrow,2017,-0.3182,2/04/2017
4,2,papuan people ask freeports wealth audit government jakarta,2017,0.4939,2/04/2017
4,2,papuan people ask freeports wealth audit government jakarta,2017,0.4939,2/04/2017
4,2,salute pak yonan minister pak jokowi reclaim freeport share indonesia since sdh new order always defeat,2017,-0.2023,2/04/2017
4,2,salute pak yonan minister pak jokowi reclaim freeport share indonesia since sdh new order always defeat,2017,-0.2023,2/04/2017
4,2,papuan people ask freeports wealth audit government jakarta,2017,0.4939,2/04/2017
4,2,papuan people ask freeports freeport financial authority jakarta,2017,0.0772,2/04/2017
4,2,make freeport options follow lift indonesia usirfreeport natural sovereignty ulinyusron,2017,0.3612,2/04/2017
4,2,papuan community ask freeports freeport financial authority jakarta,2017,0.0772,2/04/2017
4,2,thats shell inpex bp exxonmobil freeport drill dig mine everywhere kl jakarta allow drill,2017,0.2263,2/04/2017
4,2,bowo cendana sell dream jakarta shariat anies cs let oru bru enjoy bribe freeport etc,2017,0.5267,2/04/2017
4,2,salute pak yonan minister pak jokowi reclaim freeport share indonesia since sdh new order always defeat,2017,-0.2023,2/04/2017
4,2,jakarta bpjs new program papua freeport free treatment public clinics specialist clinics visit papuabicara,2017,0.5106,2/04/2017
3,8,freeport call never compensate customary land use papua jakarta,2017,0,8/03/2017
3,8,indonesia freeport unity qureta,2017,0,8/03/2017
3,8,freeport call never compensate customary land use papua jakarta,2017,0,8/03/2017
3,8,freeport call never compensate customary land use papua jakarta,2017,0,8/03/2017
3,8,hundreds employees title rally front build jakarta inewspetang,2017,0,8/03/2017
3,8,support nationalizationfreeport supporters jokowi militants freeport office office jakarta via shnet,2017,0.6808,8/03/2017
3,8,freeport call never compensate customary land use papua jakarta,2017,0,8/03/2017
3,8,freeport call never compensate customary land use papua jakarta,2017,0,8/03/2017
3,8,freeport problem also also need sacrifice indonesian employees work freeport,2017,-0.4019,8/03/2017
3,8,freeport call never compensate customary land use papua jakarta,2017,0,8/03/2017
3,8,dpd ri furious pt freeports attitude totabuanews jakarta vice chairman committee dpd ri benny rhamdani,2017,-0.5719,8/03/2017
3,8,indonesia freeport unity qureta,2017,0,8/03/2017
3,8,dpd papua ask indonesian government firm freeport jakarta senator dpd ri,2017,0,8/03/2017
3,8,freeport call never compensate use customary land papua jakarta national commission right,2017,0,8/03/2017
3,8,freeport call never compensate customary land use papua jakarta,2017,0,8/03/2017
3,8,freeport employees papua riot jakarta bayarin detikcom,2017,-0.5574,8/03/2017
3,8,hundreds freeport employees come demonstrate jakarta harianpapua,2017,0,8/03/2017
3,8,freeport fund employees papua riot jakarta,2017,-0.5574,8/03/2017
3,8,freeport fund employees papua riot jakarta via detikfinance,2017,-0.5574,8/03/2017
3,8,come jakarta amungme kamoro tribe request freeport close,2017,0,8/03/2017
3,8,jonan gather former minister emr discuss freeport jakarta,2017,0,8/03/2017
3,8,papuas economy slow due freeport saga bank indonesia jakarta post,2017,0,8/03/2017
3,8,papuans jakarta demand government close freeport,2017,-0.128,8/03/2017
3,8,idfreeport fund employees papua riot jakarta,2017,-0.5574,8/03/2017
3,8,freeport fund employees papua riot jakarta,2017,-0.5574,8/03/2017
3,8,support nationalizationfreeport supporters jokowi militants freeport office office jakarta via shnet,2017,0.6808,8/03/2017
3,8,freeport employees papua riot jakarta bayarin,2017,-0.5574,8/03/2017
3,8,freeport fund employees papua riot jakarta via detikfinance,2017,-0.5574,8/03/2017
3,8,freeport fund employees papua riot jakarta via detikfinance,2017,-0.5574,8/03/2017
3,8,believe freeport fund employees papua riot jakarta zumariyah,2017,-0.5574,8/03/2017
3,8,papuas economy slow due freeport saga bank indonesia jakarta post,2017,0,8/03/2017
3,8,papuas economy slow due freeport saga bank indonesia jakarta post indonesiakata,2017,0,8/03/2017
3,8,believe freeport fund employees papua riot jakarta ekarusdi,2017,-0.5574,8/03/2017
3,8,freeport fund employees papua riot jakarta,2017,-0.5574,8/03/2017
3,8,freeport fund employees papua riot jakarta via detikfinance,2017,-0.5574,8/03/2017
3,8,believe freeport fund employees papua riot jakarta edybudianto,2017,-0.5574,8/03/2017
3,8,papuas economy slow due freeport saga bank indonesia jakarta post,2017,0,8/03/2017
3,8,come jakarta amungme kamoro tribe request freeport close,2017,0,8/03/2017
3,8,make best indonesia try reclaim pt freeport spirit keep spirit,2017,0.765,8/03/2017
3,8,come jakarta amungme kamoro tribe request freeport close,2017,0,8/03/2017
3,8,believe freeport fund employees papua riot jakarta zumariyah,2017,-0.5574,8/03/2017
3,8,come jakarta amungme kamoro tribe request freeport close,2017,0,8/03/2017
3,8,freeport fund employees papua riot jakarta freeport indonesia declare fund,2017,-0.7003,8/03/2017
3,8,monitor freeport securities mtf optimistic target finance papua jakarta,2017,0.5423,8/03/2017
3,8,come jakarta amungme kamoro tribe request freeport close,2017,0,8/03/2017
3,8,freeport deny employees riot jakarta via news,2017,-0.7184,8/03/2017
3,8,monitor freeport securities mtf optimistic target finance papua jakarta,2017,0.5423,8/03/2017
3,8,infobusiness freeport fund employees papua riot jakarta,2017,-0.5574,8/03/2017
3,8,freeport fund employees papua riot jakarta,2017,-0.5574,8/03/2017
3,8,come jakarta amungme kamoro tribe request freeport close,2017,0,8/03/2017
3,8,freeport fund employees papua riot jakarta,2017,-0.5574,8/03/2017
3,8,freeport fund employees papua riot jakarta detikcom,2017,-0.5574,8/03/2017
3,8,papuans jakarta demand government close freeport pt bestprofit futures,2017,-0.128,8/03/2017
3,8,freeport fund employees papua riot jakarta,2017,-0.5574,8/03/2017
3,8,freeport employee papua riot jakarta bayarin jakarta hundreds pt freeport employees,2017,-0.5574,8/03/2017
3,8,come jakarta amungme kamoro tribe request freeport close,2017,0,8/03/2017
3,8,believe freeport fund employees papua riot jakarta edybudianto,2017,-0.5574,8/03/2017
3,8,papuans jakarta demand government close freeport,2017,-0.128,8/03/2017
3,8,kamoro tribe whose nature damage freeport waste jakarta two tribes mimika origin pap,2017,-0.7184,8/03/2017
3,8,monitor freeport securities mtf optimistic target finance papua jakarta,2017,0.5423,8/03/2017
3,8,freeport fund employees papua riot jakarta,2017,-0.5574,8/03/2017
3,8,freeport fund employees papua riot jakarta via detikfinance,2017,-0.5574,8/03/2017
3,8,idfreeport fund employees papua riot jakarta,2017,-0.5574,8/03/2017
3,8,papuas economy slow due freeport saga bank indonesia jakarta post,2017,0,8/03/2017
3,8,freeport fund employees papua riot jakarta,2017,-0.5574,8/03/2017
3,8,papuas economy slow due freeport saga bank indonesia jakarta post,2017,0,8/03/2017
3,8,papuans jakarta demand government close freeport,2017,-0.128,8/03/2017
3,8,freeport fund employees papua riot jakarta,2017,-0.5574,8/03/2017
3,8,jonan gather former minister energy mineral resources discuss freeport jakarta minister energy su,2017,0.4939,8/03/2017
3,8,freeport fund employees papua riot jakarta,2017,-0.5574,8/03/2017
3,8,freeport fund employees papua riot jakarta,2017,-0.5574,8/03/2017
3,8,rt detikcom freeport fund employees papua riot jakarta via detikfinance,2017,-0.5574,8/03/2017
3,8,make freeport options follow lift indonesia usirfreeport natural sovereignty pakjk,2017,0.3612,8/03/2017
3,8,come jakarta amungme kamoro tribe request freeport close,2017,0,8/03/2017
3,8,freeport fund employees papua riot jakarta,2017,-0.5574,8/03/2017
3,8,freeport fund employees papua riot jakarta,2017,-0.5574,8/03/2017
3,8,government call pt freeport indonesia jakarta ministry e,2017,0,8/03/2017
3,8,freeport fund employees papua riot jakarta via detikfinance,2017,-0.5574,8/03/2017
3,8,freeport fund employees papua riot jakarta,2017,-0.5574,8/03/2017
3,8,come jakarta amungme kamoro tribe request freeport close,2017,0,8/03/2017
3,8,papuans jakarta demand government close freeport,2017,-0.128,8/03/2017
3,8,freeport fund employees papua riot jakarta via detikfinance,2017,-0.5574,8/03/2017
3,8,papuas economy slow due freeport saga bank indonesia jakarta post lha cow,2017,0,8/03/2017
3,8,freeport fund employees papua riot jakarta,2017,-0.5574,8/03/2017
3,8,freeport fund employees papua riot jakarta via detikfinance,2017,-0.5574,8/03/2017
3,8,freeport fund employees papua riot jakarta,2017,-0.5574,8/03/2017
3,8,believe freeport fund employees papua riot jakarta edybudianto,2017,-0.5574,8/03/2017
3,8,come jakarta amungme kamoro tribe request freeport close,2017,0,8/03/2017
3,8,freeport fund employees papua riot jakarta,2017,-0.5574,8/03/2017
3,8,come jakarta amungme kamoro tribe request freeport close,2017,0,8/03/2017
3,8,freeport give six months talk jakarta keme,2017,0,8/03/2017
